fecha,temperatura,humedad,presion,velocidad_prom
2022-05-23 10:00:00,24.2,49.22,850.8,0.9400000000000001
2022-05-23 11:00:00,24.64333333333333,47.33833333333334,850.2983333333334,1.27
2022-05-23 12:00:00,25.4,44.711666666666666,849.2933333333333,1.7466666666666666
2022-05-23 13:00:00,26.66,41.693333333333335,848.3433333333334,2.6333333333333333
2022-05-23 14:00:00,26.91166666666667,41.169999999999995,847.6800000000001,3.5966666666666667
2022-05-23 15:00:00,26.85,42.84,847.3483333333334,3.07
2022-05-23 16:00:00,25.723333333333336,52.0,847.365,2.4883333333333337
2022-05-23 17:00:00,23.865000000000002,66.75833333333334,848.1183333333333,2.52
2022-05-23 18:00:00,22.671666666666667,71.74,849.2016666666666,2.2416666666666667
2022-05-23 19:00:00,22.33833333333333,74.19833333333332,849.825,1.95
2022-05-23 20:00:00,21.801666666666666,78.69833333333332,850.5866666666666,2.565
2022-05-23 21:00:00,20.65,75.16666666666667,851.465,3.7783333333333333
2022-05-23 22:00:00,19.691666666666666,70.08333333333333,851.3666666666667,2.32
2022-05-23 23:00:00,19.543333333333333,73.54833333333333,850.9366666666666,0.8066666666666666
2022-05-24 00:00:00,18.64333333333333,78.76,851.01,2.1033333333333335
2022-05-24 01:00:00,18.133333333333333,79.55166666666668,850.6616666666666,1.8583333333333334
2022-05-24 02:00:00,18.575,75.80666666666666,850.2333333333333,0.9516666666666667
2022-05-24 03:00:00,18.358333333333334,79.12333333333332,849.8916666666667,0.9516666666666667
2022-05-24 04:00:00,18.493333333333332,78.33500000000001,849.5966666666667,0.385
2022-05-24 05:00:00,18.123333333333335,81.1,849.4583333333334,1.065
2022-05-24 06:00:00,18.08833333333333,81.68666666666667,849.615,0.9466666666666667
2022-05-24 07:00:00,19.2,73.21833333333333,850.16,0.895
2022-05-24 08:00:00,20.821666666666665,64.17333333333333,850.275,1.5150000000000001
2022-05-24 09:00:00,22.618333333333332,58.16,850.0616666666667,1.27
2022-05-24 10:00:00,24.191666666666666,54.61333333333334,849.69,2.6983333333333333
