fecha,temperatura,humedad,presion,velocidad_prom
2022-01-01 00:00:00,18.529166433333334,95.78016666666667,817.9725,0.322
2022-01-01 01:00:00,18.35199963333333,94.71366666666667,817.5203333333334,0.5924999999999999
2022-01-01 02:00:00,18.107833616666667,94.94383333333333,817.1835,0.4076666666666667
2022-01-01 03:00:00,17.900000116666668,96.295,817.0173333333333,0.36133333333333334
2022-01-01 04:00:00,17.160500116666665,100.0,817.3683333333333,0.6375
2022-01-01 05:00:00,17.019000033333334,100.0,817.4216666666667,0.41283333333333333
2022-01-01 06:00:00,17.05300005,100.0,817.454,0.4563333333333333
2022-01-01 07:00:00,17.231833333333334,99.60883333333332,818.8128333333333,0.5205
2022-01-01 08:00:00,18.11916676666667,96.35933333333334,819.2189999999999,0.5021666666666667
2022-01-01 09:00:00,20.295333433333333,88.17983333333333,819.2013333333333,0.41433333333333333
2022-01-01 10:00:00,21.802666816666665,81.6975,819.042,0.4595
2022-01-01 11:00:00,23.401833366666665,74.711,818.5946666666666,0.4503333333333333
2022-01-01 12:00:00,25.761499983333334,67.73383333333334,817.3845,0.5203333333333333
2022-01-01 13:00:00,27.297999783333335,61.788000000000004,816.2741666666666,0.41883333333333334
2022-01-01 14:00:00,26.252166699999997,63.43966666666667,815.5771666666666,0.5898333333333333
2022-01-01 15:00:00,24.700333283333336,68.90433333333334,815.2734999999999,0.4513333333333333
2022-01-01 16:00:00,22.558166649999997,76.42933333333333,815.5923333333334,0.803
2022-01-01 17:00:00,21.097500016666668,83.32866666666668,815.9028333333333,0.47716666666666663
2022-01-01 18:00:00,20.225833366666667,86.62516666666667,816.4151666666668,0.5111666666666667
2022-01-01 19:00:00,20.033333333333335,86.87233333333333,817.1955,0.29283333333333333
2022-01-01 20:00:00,19.937333333333335,87.9315,817.9791666666666,0.33
2022-01-01 21:00:00,19.508666716666667,90.42783333333334,818.5728333333334,0.381
2022-01-01 22:00:00,19.180833316666668,92.69800000000001,818.8846666666667,0.2803333333333333
2022-01-01 23:00:00,18.72749985,95.28033333333333,818.8449999999999,0.294
2022-01-02 00:00:00,18.576166716666666,95.60866666666668,818.5635,0.3451666666666667
2022-01-02 01:00:00,18.50166695,95.9385,817.8595,0.28350000000000003
2022-01-02 02:00:00,18.38816655,95.90266666666666,817.4511666666666,0.33866666666666667
2022-01-02 03:00:00,17.959833316666668,97.12583333333333,817.414,0.31316666666666665
2022-01-02 04:00:00,17.59933326666667,99.69633333333333,817.6783333333333,0.3388333333333333
2022-01-02 05:00:00,17.317500016666667,99.61716666666666,818.4045000000001,0.3623333333333333
2022-01-02 06:00:00,17.358666533333334,98.58816666666667,818.9381666666667,0.3446666666666667
2022-01-02 07:00:00,17.068999966666663,99.91149999999999,819.7296666666666,0.43633333333333335
2022-01-02 08:00:00,17.2333334,98.34416666666667,820.524,0.47583333333333333
2022-01-02 09:00:00,19.309833366666666,90.03616666666667,820.5035,0.3731666666666667
2022-01-02 10:00:00,20.61366651666667,84.64699999999999,820.2121666666667,0.4626666666666666
2022-01-02 11:00:00,22.334999983333333,76.81750000000001,819.7011666666666,0.4895
2022-01-02 12:00:00,24.736333300000002,70.08183333333334,818.9651666666667,0.4265
2022-01-02 13:00:00,25.122666716666668,66.0645,817.6255,0.39866666666666667
2022-01-02 14:00:00,25.09183355,67.78783333333334,816.9961666666666,0.6618333333333334
2022-01-02 15:00:00,22.871833383333335,77.395,816.8845,1.4951666666666665
2022-01-02 16:00:00,18.843666583333334,84.55716666666667,817.5028333333333,1.4921666666666666
2022-01-02 17:00:00,18.421333483333335,94.78883333333333,818.2703333333334,0.45266666666666666
2022-01-02 18:00:00,18.410500016666667,90.60533333333333,818.8261666666666,0.9158333333333334
2022-01-02 19:00:00,17.8356667,94.85316666666667,819.434,0.26066666666666666
2022-01-02 20:00:00,17.844999916666666,93.95450000000001,820.0123333333333,0.40950000000000003
2022-01-02 21:00:00,17.236166649999998,94.74033333333334,820.404,0.2803333333333333
2022-01-02 22:00:00,17.325333383333334,94.014,820.5725,0.45316666666666666
2022-01-02 23:00:00,16.964333483333334,95.48333333333333,820.5568333333334,0.45233333333333337
2022-01-03 00:00:00,16.774833333333333,94.2335,820.1995000000001,0.31966666666666665
2022-01-03 01:00:00,16.507166616666666,95.2345,819.8803333333333,0.35850000000000004
2022-01-03 02:00:00,16.470999783333333,95.2985,819.4979999999999,0.4165
2022-01-03 03:00:00,16.14216665,96.864,819.3675,0.3125
2022-01-03 04:00:00,16.05733366666667,96.7525,819.5413333333333,0.2793333333333334
2022-01-03 05:00:00,15.905166616666667,97.13550000000001,819.7826666666666,0.2326666666666667
