fecha,temperatura,humedad,presion,velocidad_prom
2022-01-01 00:00:00,20.792333333333332,78.60300000000001,851.8578333333334,2.653
2022-01-01 01:00:00,20.769166700000003,77.721,851.3156666666667,2.1526666666666667
2022-01-01 02:00:00,20.470666616666666,79.107,850.9193333333333,2.6838333333333333
2022-01-01 03:00:00,19.9968333,81.90516666666667,850.8615000000001,1.6835
2022-01-01 04:00:00,19.90549975,81.54416666666665,851.3176666666666,2.42
2022-01-01 05:00:00,19.617833283333333,81.61449999999999,851.3575,2.880333333333333
2022-01-01 06:00:00,19.315666483333334,80.82316666666667,851.4074999999999,4.244166666666667
2022-01-01 07:00:00,19.800000083333334,78.37133333333333,852.8558333333333,2.6918333333333333
2022-01-01 08:00:00,20.68083315,75.17466666666665,853.3085,2.9128333333333334
2022-01-01 09:00:00,22.190666683333333,67.75,853.1225,2.898
2022-01-01 10:00:00,23.912666683333335,58.776833333333336,852.7178333333334,2.447
2022-01-01 11:00:00,24.64766665,56.645833333333336,852.2606666666667,2.7261666666666664
2022-01-01 12:00:00,25.827833416666667,52.04233333333333,851.2724999999999,3.5993333333333335
2022-01-01 13:00:00,26.607166566666667,50.10883333333334,850.2284999999999,4.245333333333333
2022-01-01 14:00:00,26.7155001,51.5655,849.1278333333333,4.837833333333333
2022-01-01 15:00:00,25.445333466666668,57.1905,848.815,5.6885
2022-01-01 16:00:00,24.449166666666667,62.19683333333333,849.1333333333333,4.816
2022-01-01 17:00:00,23.282000166666666,67.852,849.6846666666667,4.0975
2022-01-01 18:00:00,22.897000266666666,69.21183333333333,850.3293333333334,3.7856666666666663
2022-01-01 19:00:00,22.457833116666666,70.92383333333333,851.1985000000001,3.4495
2022-01-01 20:00:00,22.083666883333333,74.063,852.039,3.2824999999999998
2022-01-01 21:00:00,21.63499996666667,77.654,852.3623333333333,3.8626666666666667
2022-01-01 22:00:00,21.41466665,78.42433333333334,852.1823333333334,3.162
2022-01-01 23:00:00,20.961333033333336,80.1515,852.6270000000001,3.002333333333333
2022-01-02 00:00:00,20.709500316666666,81.03150000000001,852.397,2.507833333333333
2022-01-02 01:00:00,20.638833533333337,81.13033333333333,851.7573333333333,2.385166666666667
2022-01-02 02:00:00,19.933166616666668,85.15633333333334,851.154,2.0756666666666668
2022-01-02 03:00:00,19.38683316666667,86.41350000000001,851.3336666666668,2.3601666666666663
2022-01-02 04:00:00,19.3116664,85.65533333333333,851.8430000000001,3.3041666666666667
2022-01-02 05:00:00,19.20733335,85.09166666666667,852.4116666666666,2.1275
2022-01-02 06:00:00,18.95933315,84.55416666666666,852.9615,1.7248333333333332
2022-01-02 07:00:00,19.08933325,84.16550000000001,853.9231666666667,1.7581666666666667
2022-01-02 08:00:00,19.881333383333335,81.20366666666668,854.7205,0.8276666666666668
2022-01-02 09:00:00,20.923999783333333,76.382,854.643,0.8446666666666667
2022-01-02 10:00:00,21.962666633333335,69.57116666666666,854.2025,1.1818333333333333
2022-01-02 11:00:00,23.615166583333334,61.62283333333333,853.5555,1.2048333333333334
2022-01-02 12:00:00,25.01500006666667,55.313833333333335,852.7626666666667,1.742
2022-01-02 13:00:00,24.975333350000003,55.0485,851.7701666666667,1.3568333333333333
2022-01-02 14:00:00,24.830833283333334,57.80866666666667,851.037,2.5233333333333334
